user_id,job_role,company_remote,salary_usd,location,nomad_visa,productivity,burnout_level,timestamp
DN-2023-0295,Data Scientist,N,105221,"Bangkok, Thailand",Y,5,1,2023-10-22
DN-2023-0296,Data Scientist,Y,81769,"Mexico City, Mexico",N,4,3,2023-10-23
DN-2023-0297,Product Manager,Y,63416,"Berlin, Germany",N,8,6,2023-10-24
DN-2023-0298,DevOps Engineer,N,113321,"Medellin, Colombia",N,6,2,2023-10-25
DN-2023-0299,UX Designer,Y,55753,"Barcelona, Spain",N,8,1,2023-10-26
DN-2023-0300,Content Creator,N,57469,"Berlin, Germany",Y,4,3,2023-10-27
DN-2023-0301,Product Manager,N,113111,"Ho Chi Minh City, Vietnam",Y,6,2,2023-10-28
DN-2023-0302,Graphic Designer,Y,68435,"Bali, Indonesia",Y,3,6,2023-10-29
DN-2023-0303,Data Scientist,Y,80506,"Medellin, Colombia",Y,8,4,2023-10-30
DN-2023-0304,Product Manager,Y,35640,"Barcelona, Spain",Y,7,2,2023-10-31
DN-2023-0305,UX Designer,Y,56061,"Berlin, Germany",N,10,3,2023-11-01
DN-2023-0306,Data Scientist,Y,89897,"Medellin, Colombia",N,7,4,2023-11-02
DN-2023-0307,Digital Marketer,Y,92834,"Bangkok, Thailand",Y,9,6,2023-11-03
DN-2023-0308,Product Manager,Y,93156,"Bali, Indonesia",Y,9,5,2023-11-04
DN-2023-0309,Data Analyst,N,77462,"Dubai, UAE",Y,6,2,2023-11-05
DN-2023-0310,Data Scientist,N,151037,"Lisbon, Portugal",N,10,1,2023-11-06
DN-2023-0311,UX Designer,Y,71825,"Tallinn, Estonia",Y,6,6,2023-11-07
DN-2023-0312,Software Developer,Y,91322,"Bangkok, Thailand",Y,8,4,2023-11-08
DN-2023-0313,Content Creator,Y,38375,"Ho Chi Minh City, Vietnam",N,5,6,2023-11-09
DN-2023-0314,SEO Specialist,Y,57615,"Tallinn, Estonia",Y,4,4,2023-11-10
DN-2023-0315,DevOps Engineer,N,122689,"Dubai, UAE",Y,9,6,2023-11-11
DN-2023-0316,SEO Specialist,N,100891,"Bangkok, Thailand",N,10,5,2023-11-12
DN-2023-0317,UX Designer,N,72206,"Barcelona, Spain",N,5,2,2023-11-13
DN-2023-0318,Graphic Designer,N,34422,"Medellin, Colombia",N,10,1,2023-11-14
DN-2023-0319,Graphic Designer,Y,60706,"Bali, Indonesia",Y,10,5,2023-11-15
DN-2023-0320,Software Developer,N,92167,"Medellin, Colombia",Y,4,2,2023-11-16
DN-2023-0321,DevOps Engineer,Y,88534,"Mexico City, Mexico",N,8,1,2023-11-17
DN-2023-0322,Data Analyst,N,75605,"Berlin, Germany",Y,8,6,2023-11-18
DN-2023-0323,Software Developer,Y,69248,"Ho Chi Minh City, Vietnam",N,6,1,2023-11-19
DN-2023-0324,SEO Specialist,N,65004,"Mexico City, Mexico",N,4,3,2023-11-20
DN-2023-0325,Software Developer,N,57763,"Mexico City, Mexico",N,6,1,2023-11-21
DN-2023-0326,SEO Specialist,Y,94162,"Ho Chi Minh City, Vietnam",Y,7,2,2023-11-22
DN-2023-0327,Data Scientist,Y,97364,"Berlin, Germany",Y,5,5,2023-11-23
DN-2023-0328,Graphic Designer,N,67748,"Barcelona, Spain",Y,8,5,2023-11-24
DN-2023-0329,Data Scientist,Y,75446,"Berlin, Germany",N,4,3,2023-11-25
DN-2023-0330,Content Creator,Y,60506,"Bali, Indonesia",Y,5,2,2023-11-26
DN-2023-0331,DevOps Engineer,Y,98849,"Medellin, Colombia",Y,10,1,2023-11-27
DN-2023-0332,Data Analyst,Y,113428,"Barcelona, Spain",Y,8,3,2023-11-28
DN-2023-0333,SEO Specialist,N,102400,"Lisbon, Portugal",Y,7,6,2023-11-29
DN-2023-0334,Data Analyst,Y,66007,"Medellin, Colombia",Y,9,4,2023-11-30
DN-2023-0335,SEO Specialist,Y,66216,"Barcelona, Spain",Y,6,6,2023-12-01
DN-2023-0336,UX Designer,Y,57390,"Berlin, Germany",N,9,2,2023-12-02
DN-2023-0337,Software Developer,Y,75230,"Ho Chi Minh City, Vietnam",Y,9,3,2023-12-03
DN-2023-0338,Content Creator,Y,50491,"Berlin, Germany",Y,6,5,2023-12-04
DN-2023-0339,Graphic Designer,Y,64437,"Lisbon, Portugal",N,6,3,2023-12-05
DN-2023-0340,SEO Specialist,Y,27000,"Barcelona, Spain",N,10,4,2023-12-06
DN-2023-0341,Data Analyst,Y,89796,"Bali, Indonesia",Y,5,2,2023-12-07
DN-2023-0342,Content Creator,N,75247,"Berlin, Germany",Y,7,3,2023-12-08
DN-2023-0343,Digital Marketer,Y,94729,"Barcelona, Spain",N,7,6,2023-12-09
DN-2023-0344,Digital Marketer,Y,96560,"Medellin, Colombia",Y,10,1,2023-12-10
DN-2023-0345,Data Scientist,Y,78795,"Lisbon, Portugal",Y,6,6,2023-12-11
DN-2023-0346,Graphic Designer,Y,75466,"Bali, Indonesia",Y,7,2,2023-12-12
DN-2023-0347,UX Designer,Y,75872,"Barcelona, Spain",Y,5,3,2023-12-13
DN-2023-0348,Data Analyst,Y,40901,"Bangkok, Thailand",Y,5,6,2023-12-14
DN-2023-0349,Software Developer,N,83177,"Berlin, Germany",N,7,3,2023-12-15
DN-2023-0350,Software Developer,Y,60763,"Lisbon, Portugal",N,6,6,2023-12-16
DN-2023-0351,Data Analyst,Y,79204,"Bali, Indonesia",Y,7,2,2023-12-17
DN-2023-0352,DevOps Engineer,N,149198,"Bali, Indonesia",Y,4,5,2023-12-18
DN-2023-0353,UX Designer,Y,76046,"Mexico City, Mexico",N,6,6,2023-12-19
DN-2023-0354,Content Creator,Y,47245,"Tallinn, Estonia",Y,7,1,2023-12-20
DN-2023-0355,SEO Specialist,Y,98295,"Lisbon, Portugal",Y,7,6,2023-12-21
DN-2023-0356,DevOps Engineer,Y,94231,"Bali, Indonesia",N,9,2,2023-12-22
DN-2023-0357,SEO Specialist,N,57297,"Barcelona, Spain",N,3,6,2023-12-23
DN-2023-0358,SEO Specialist,N,52663,"Mexico City, Mexico",Y,7,1,2023-12-24
DN-2023-0359,DevOps Engineer,N,72544,"Tallinn, Estonia",N,9,1,2023-12-25
DN-2023-0360,Data Scientist,Y,114911,"Medellin, Colombia",Y,7,2,2023-12-26
DN-2023-0361,Digital Marketer,Y,73228,"Barcelona, Spain",Y,5,3,2023-12-27
DN-2023-0362,SEO Specialist,Y,80807,"Berlin, Germany",Y,4,6,2023-12-28
DN-2023-0363,DevOps Engineer,Y,57488,"Tallinn, Estonia",N,9,5,2023-12-29
DN-2023-0364,DevOps Engineer,Y,105046,"Lisbon, Portugal",N,4,1,2023-12-30
DN-2023-0365,Product Manager,N,47636,"Berlin, Germany",N,8,1,2023-12-31
DN-2023-0366,Data Scientist,Y,79468,"Dubai, UAE",Y,3,6,2024-01-01
DN-2023-0367,Graphic Designer,Y,69988,"Dubai, UAE",Y,4,3,2024-01-02
DN-2023-0368,Product Manager,Y,68366,"Lisbon, Portugal",Y,4,6,2024-01-03
DN-2023-0369,Product Manager,Y,109632,"Medellin, Colombia",Y,5,2,2024-01-04
DN-2023-0370,Data Analyst,Y,61990,"Tallinn, Estonia",Y,8,5,2024-01-05
DN-2023-0371,Digital Marketer,N,55479,"Mexico City, Mexico",N,9,6,2024-01-06
DN-2023-0372,DevOps Engineer,Y,114188,"Bangkok, Thailand",N,10,1,2024-01-07
DN-2023-0373,Digital Marketer,N,91386,"Bali, Indonesia",Y,10,1,2024-01-08
DN-2023-0374,UX Designer,Y,89477,"Bangkok, Thailand",Y,7,2,2024-01-09
DN-2023-0375,Data Analyst,N,110401,"Dubai, UAE",Y,8,3,2024-01-10
DN-2023-0376,Graphic Designer,N,24000,"Dubai, UAE",N,6,6,2024-01-11
DN-2023-0377,Digital Marketer,Y,83426,"Medellin, Colombia",N,9,4,2024-01-12
DN-2023-0378,Software Developer,Y,58302,"Bangkok, Thailand",N,9,3,2024-01-13
DN-2023-0379,SEO Specialist,N,74156,"Bangkok, Thailand",Y,6,1,2024-01-14
DN-2023-0380,UX Designer,Y,87861,"Mexico City, Mexico",Y,9,6,2024-01-15
DN-2023-0381,Data Scientist,N,87287,"Medellin, Colombia",N,5,1,2024-01-16
DN-2023-0382,Graphic Designer,Y,66161,"Medellin, Colombia",N,6,5,2024-01-17
DN-2023-0383,UX Designer,Y,78391,"Lisbon, Portugal",Y,6,3,2024-01-18
DN-2023-0384,SEO Specialist,N,91701,"Berlin, Germany",Y,5,4,2024-01-19
DN-2023-0385,Data Analyst,N,77215,"Medellin, Colombia",Y,6,5,2024-01-20
DN-2023-0386,SEO Specialist,Y,52831,"Medellin, Colombia",N,10,4,2024-01-21
DN-2023-0387,Product Manager,N,78232,"Barcelona, Spain",N,4,5,2024-01-22
DN-2023-0388,SEO Specialist,Y,70149,"Tallinn, Estonia",N,7,3,2024-01-23
DN-2023-0389,Product Manager,Y,138693,"Tallinn, Estonia",Y,10,1,2024-01-24
DN-2023-0390,Data Analyst,Y,108344,"Ho Chi Minh City, Vietnam",Y,8,4,2024-01-25
DN-2023-0391,Content Creator,Y,53012,"Bangkok, Thailand",Y,5,3,2024-01-26
DN-2023-0392,Product Manager,N,97446,"Bali, Indonesia",N,4,4,2024-01-27
DN-2023-0393,Data Scientist,Y,88204,"Bangkok, Thailand",Y,9,3,2024-01-28
DN-2023-0394,SEO Specialist,Y,74345,"Lisbon, Portugal",N,8,5,2024-01-29
DN-2023-0395,SEO Specialist,Y,84326,"Lisbon, Portugal",Y,8,3,2024-01-30
DN-2023-0396,Data Scientist,Y,97794,"Lisbon, Portugal",N,8,5,2024-01-31
DN-2023-0397,Software Developer,Y,27000,"Berlin, Germany",N,6,1,2024-02-01
DN-2023-0398,DevOps Engineer,N,115276,"Bali, Indonesia",Y,6,5,2024-02-02
DN-2023-0399,Content Creator,Y,51856,"Tallinn, Estonia",N,6,2,2024-02-03
DN-2023-0400,Graphic Designer,N,57993,"Mexico City, Mexico",Y,10,1,2024-02-04
DN-2023-0401,Product Manager,N,126568,"Tallinn, Estonia",Y,5,6,2024-02-05
DN-2023-0402,Data Scientist,Y,129892,"Berlin, Germany",Y,3,6,2024-02-06
DN-2023-0403,Data Analyst,N,93780,"Lisbon, Portugal",N,6,3,2024-02-07
DN-2023-0404,Product Manager,N,83555,"Berlin, Germany",N,5,3,2024-02-08
DN-2023-0405,DevOps Engineer,Y,69474,"Tallinn, Estonia",Y,8,2,2024-02-09
DN-2023-0406,Data Analyst,Y,27000,"Mexico City, Mexico",N,4,3,2024-02-10
DN-2023-0407,UX Designer,Y,75285,"Ho Chi Minh City, Vietnam",N,9,1,2024-02-11
DN-2023-0408,SEO Specialist,Y,82422,"Bali, Indonesia",N,6,1,2024-02-12
DN-2023-0409,UX Designer,N,85759,"Berlin, Germany",Y,9,5,2024-02-13
DN-2023-0410,Product Manager,Y,117226,"Tallinn, Estonia",Y,8,4,2024-02-14
DN-2023-0411,DevOps Engineer,N,64315,"Bali, Indonesia",N,4,3,2024-02-15
DN-2023-0412,Content Creator,Y,60648,"Tallinn, Estonia",Y,8,2,2024-02-16
DN-2023-0413,Product Manager,Y,89093,"Tallinn, Estonia",Y,8,6,2024-02-17
DN-2023-0414,Data Scientist,N,93357,"Mexico City, Mexico",N,10,1,2024-02-18
DN-2023-0415,Digital Marketer,Y,102325,"Ho Chi Minh City, Vietnam",Y,4,1,2024-02-19
DN-2023-0416,Product Manager,Y,84135,"Bali, Indonesia",N,7,1,2024-02-20
DN-2023-0417,SEO Specialist,Y,73363,"Lisbon, Portugal",Y,10,4,2024-02-21
DN-2023-0418,SEO Specialist,Y,55140,"Bali, Indonesia",N,4,4,2024-02-22
DN-2023-0419,Product Manager,Y,126607,"Medellin, Colombia",Y,6,3,2024-02-23
DN-2023-0420,Data Analyst,Y,50862,"Lisbon, Portugal",Y,8,6,2024-02-24
DN-2023-0421,Digital Marketer,Y,68251,"Bali, Indonesia",Y,8,2,2024-02-25
DN-2023-0422,Data Scientist,N,136654,"Barcelona, Spain",N,8,4,2024-02-26
DN-2023-0423,Product Manager,Y,96514,"Barcelona, Spain",N,8,5,2024-02-27
DN-2023-0424,Data Analyst,Y,78801,"Tallinn, Estonia",Y,5,4,2024-02-28
DN-2023-0425,SEO Specialist,Y,79630,"Lisbon, Portugal",Y,5,1,2024-02-29
DN-2023-0426,SEO Specialist,N,61072,"Bali, Indonesia",N,6,2,2024-03-01
DN-2023-0427,DevOps Engineer,Y,93412,"Tallinn, Estonia",Y,7,3,2024-03-02
DN-2023-0428,Product Manager,Y,78843,"Bangkok, Thailand",N,5,4,2024-03-03
DN-2023-0429,Digital Marketer,Y,82757,"Tallinn, Estonia",Y,4,1,2024-03-04
DN-2023-0430,Software Developer,Y,44888,"Berlin, Germany",N,10,5,2024-03-05
DN-2023-0431,Digital Marketer,N,87957,"Barcelona, Spain",N,9,5,2024-03-06
DN-2023-0432,SEO Specialist,N,100333,"Bangkok, Thailand",N,6,3,2024-03-07
DN-2023-0433,SEO Specialist,Y,68331,"Dubai, UAE",N,10,3,2024-03-08
DN-2023-0434,UX Designer,Y,92013,"Berlin, Germany",Y,7,4,2024-03-09
DN-2023-0435,SEO Specialist,Y,85345,"Lisbon, Portugal",Y,10,3,2024-03-10
DN-2023-0436,Data Scientist,N,81414,"Tallinn, Estonia",N,3,6,2024-03-11
DN-2023-0437,Graphic Designer,N,51770,"Barcelona, Spain",Y,7,6,2024-03-12
DN-2023-0438,Product Manager,Y,66563,"Ho Chi Minh City, Vietnam",N,5,1,2024-03-13
DN-2023-0439,Digital Marketer,N,85858,"Barcelona, Spain",N,4,1,2024-03-14
DN-2023-0440,Graphic Designer,N,69412,"Mexico City, Mexico",Y,7,1,2024-03-15
DN-2023-0441,Data Analyst,Y,104447,"Barcelona, Spain",Y,5,6,2024-03-16
DN-2023-0442,Software Developer,Y,94859,"Ho Chi Minh City, Vietnam",Y,10,4,2024-03-17
DN-2023-0443,Data Scientist,Y,113782,"Ho Chi Minh City, Vietnam",Y,4,4,2024-03-18
DN-2023-0444,Digital Marketer,N,93788,"Tallinn, Estonia",Y,6,3,2024-03-19
DN-2023-0445,Graphic Designer,N,53465,"Lisbon, Portugal",Y,8,4,2024-03-20
DN-2023-0446,Software Developer,N,95157,"Ho Chi Minh City, Vietnam",Y,7,1,2024-03-21
DN-2023-0447,UX Designer,N,89405,"Barcelona, Spain",Y,7,2,2024-03-22
DN-2023-0448,Data Scientist,Y,67992,"Lisbon, Portugal",Y,10,1,2024-03-23
DN-2023-0449,Data Scientist,N,137543,"Bali, Indonesia",Y,4,6,2024-03-24
DN-2023-0450,UX Designer,N,112250,"Barcelona, Spain",Y,9,2,2024-03-25
DN-2023-0451,Product Manager,Y,61686,"Medellin, Colombia",N,7,3,2024-03-26
DN-2023-0452,UX Designer,Y,66572,"Tallinn, Estonia",Y,4,5,2024-03-27
DN-2023-0453,Data Scientist,N,91081,"Berlin, Germany",Y,4,4,2024-03-28
DN-2023-0454,Data Scientist,Y,99573,"Tallinn, Estonia",N,4,4,2024-03-29
DN-2023-0455,Graphic Designer,N,71916,"Ho Chi Minh City, Vietnam",N,7,6,2024-03-30
DN-2023-0456,SEO Specialist,Y,80079,"Dubai, UAE",Y,7,1,2024-03-31
DN-2023-0457,Software Developer,Y,84622,"Mexico City, Mexico",Y,7,1,2024-04-01
DN-2023-0458,UX Designer,N,59672,"Medellin, Colombia",Y,4,2,2024-04-02
DN-2023-0459,Software Developer,Y,86751,"Ho Chi Minh City, Vietnam",Y,10,4,2024-04-03
DN-2023-0460,UX Designer,Y,70184,"Barcelona, Spain",N,4,6,2024-04-04
DN-2023-0461,Data Analyst,Y,59777,"Lisbon, Portugal",N,10,3,2024-04-05
DN-2023-0462,Data Scientist,N,59220,"Medellin, Colombia",N,5,1,2024-04-06
DN-2023-0463,SEO Specialist,Y,79734,"Dubai, UAE",Y,7,4,2024-04-07
DN-2023-0464,Graphic Designer,N,69711,"Berlin, Germany",N,10,5,2024-04-08
DN-2023-0465,SEO Specialist,Y,45491,"Lisbon, Portugal",Y,6,6,2024-04-09
DN-2023-0466,SEO Specialist,N,88407,"Mexico City, Mexico",Y,6,2,2024-04-10
DN-2023-0467,SEO Specialist,N,90689,"Bangkok, Thailand",Y,7,1,2024-04-11
DN-2023-0468,Software Developer,Y,68226,"Mexico City, Mexico",Y,10,1,2024-04-12
DN-2023-0469,UX Designer,Y,86721,"Tallinn, Estonia",Y,4,3,2024-04-13
DN-2023-0470,Content Creator,Y,55690,"Medellin, Colombia",N,9,1,2024-04-14
DN-2023-0471,Data Analyst,Y,84807,"Tallinn, Estonia",Y,7,6,2024-04-15
DN-2023-0472,Digital Marketer,Y,89778,"Ho Chi Minh City, Vietnam",Y,7,4,2024-04-16
DN-2023-0473,SEO Specialist,Y,89789,"Bali, Indonesia",Y,7,4,2024-04-17
DN-2023-0474,Product Manager,Y,119200,"Ho Chi Minh City, Vietnam",Y,4,4,2024-04-18
DN-2023-0475,Software Developer,Y,78090,"Berlin, Germany",N,6,5,2024-04-19
DN-2023-0476,Graphic Designer,Y,50731,"Medellin, Colombia",N,9,5,2024-04-20
DN-2023-0477,Digital Marketer,Y,60340,"Bali, Indonesia",N,7,1,2024-04-21
DN-2023-0478,Content Creator,N,51686,"Lisbon, Portugal",Y,5,5,2024-04-22
DN-2023-0479,Product Manager,Y,89665,"Bali, Indonesia",N,5,5,2024-04-23
DN-2023-0480,Content Creator,Y,76627,"Berlin, Germany",N,5,3,2024-04-24
DN-2023-0481,Digital Marketer,Y,72103,"Barcelona, Spain",Y,8,5,2024-04-25
DN-2023-0482,SEO Specialist,N,97891,"Tallinn, Estonia",Y,8,2,2024-04-26
DN-2023-0483,Product Manager,N,77945,"Dubai, UAE",N,9,2,2024-04-27
DN-2023-0484,Content Creator,N,73829,"Ho Chi Minh City, Vietnam",Y,7,2,2024-04-28
DN-2023-0485,Graphic Designer,N,92565,"Medellin, Colombia",Y,7,1,2024-04-29
DN-2023-0486,UX Designer,Y,92788,"Berlin, Germany",Y,7,4,2024-04-30
DN-2023-0487,Data Scientist,N,64131,"Bangkok, Thailand",Y,8,3,2024-05-01
DN-2023-0488,UX Designer,N,100555,"Dubai, UAE",Y,9,1,2024-05-02
DN-2023-0489,Digital Marketer,Y,91401,"Berlin, Germany",Y,7,4,2024-05-03
DN-2023-0490,Software Developer,N,83470,"Bangkok, Thailand",N,4,3,2024-05-04
DN-2023-0491,Data Scientist,Y,110900,"Bangkok, Thailand",Y,6,3,2024-05-05
DN-2023-0492,Data Analyst,Y,56997,"Bangkok, Thailand",N,10,3,2024-05-06
DN-2023-0493,Graphic Designer,Y,64362,"Barcelona, Spain",Y,5,2,2024-05-07
DN-2023-0494,Data Analyst,Y,91983,"Bali, Indonesia",N,5,2,2024-05-08
DN-2023-0495,Product Manager,N,120479,"Mexico City, Mexico",N,4,2,2024-05-09
DN-2023-0496,Data Scientist,Y,98238,"Ho Chi Minh City, Vietnam",N,7,3,2024-05-10
DN-2023-0497,Data Analyst,Y,56106,"Bangkok, Thailand",N,8,6,2024-05-11
DN-2023-0498,Data Analyst,Y,53272,"Berlin, Germany",N,9,3,2024-05-12
DN-2023-0499,Content Creator,N,65833,"Lisbon, Portugal",N,8,2,2024-05-13
DN-2023-0500,UX Designer,Y,82779,"Lisbon, Portugal",Y,7,3,2024-05-14
DN-2023-0501,Content Creator,Y,61770,"Medellin, Colombia",Y,9,2,2024-05-15
DN-2023-0502,Data Scientist,N,76685,"Tallinn, Estonia",N,7,2,2024-05-16
DN-2023-0503,Data Scientist,N,117136,"Bangkok, Thailand",Y,5,2,2024-05-17
DN-2023-0504,Digital Marketer,Y,73983,"Berlin, Germany",N,9,6,2024-05-18
DN-2023-0505,Content Creator,N,68637,"Bangkok, Thailand",N,10,4,2024-05-19
DN-2023-0506,DevOps Engineer,N,121267,"Barcelona, Spain",Y,10,3,2024-05-20
DN-2023-0507,UX Designer,N,74527,"Tallinn, Estonia",N,5,1,2024-05-21
DN-2023-0508,Data Scientist,Y,83427,"Bangkok, Thailand",Y,8,2,2024-05-22
DN-2023-0509,Digital Marketer,Y,101130,"Ho Chi Minh City, Vietnam",Y,9,6,2024-05-23
DN-2023-0510,Content Creator,Y,51363,"Lisbon, Portugal",Y,5,1,2024-05-24
DN-2023-0511,UX Designer,Y,69910,"Bangkok, Thailand",Y,7,4,2024-05-25
DN-2023-0512,Content Creator,Y,82910,"Ho Chi Minh City, Vietnam",Y,10,3,2024-05-26
DN-2023-0513,Data Analyst,Y,68369,"Ho Chi Minh City, Vietnam",Y,3,6,2024-05-27
DN-2023-0514,Digital Marketer,Y,77247,"Bali, Indonesia",Y,8,2,2024-05-28
DN-2023-0515,UX Designer,Y,64585,"Ho Chi Minh City, Vietnam",N,4,2,2024-05-29
DN-2023-0516,SEO Specialist,Y,39902,"Tallinn, Estonia",N,7,2,2024-05-30
DN-2023-0517,Product Manager,N,102345,"Lisbon, Portugal",Y,7,6,2024-05-31
DN-2023-0518,Product Manager,Y,71028,"Medellin, Colombia",Y,4,1,2024-06-01
DN-2023-0519,UX Designer,Y,76582,"Barcelona, Spain",N,8,4,2024-06-02
DN-2023-0520,Content Creator,N,81690,"Lisbon, Portugal",N,7,3,2024-06-03
DN-2023-0521,Digital Marketer,Y,35359,"Berlin, Germany",Y,9,4,2024-06-04
DN-2023-0522,Product Manager,N,94857,"Medellin, Colombia",Y,10,2,2024-06-05
DN-2023-0523,Digital Marketer,N,89046,"Ho Chi Minh City, Vietnam",N,8,4,2024-06-06
DN-2023-0524,Product Manager,Y,39240,"Bangkok, Thailand",N,10,1,2024-06-07
DN-2023-0525,Data Analyst,N,117398,"Bali, Indonesia",Y,10,5,2024-06-08
DN-2023-0526,Content Creator,Y,69377,"Medellin, Colombia",Y,9,5,2024-06-09
DN-2023-0527,Data Analyst,Y,100648,"Berlin, Germany",Y,7,3,2024-06-10
DN-2023-0528,Product Manager,Y,74219,"Berlin, Germany",N,8,3,2024-06-11
DN-2023-0529,SEO Specialist,Y,70422,"Medellin, Colombia",Y,8,4,2024-06-12
DN-2023-0530,SEO Specialist,N,84459,"Bali, Indonesia",Y,9,3,2024-06-13
DN-2023-0531,Data Analyst,Y,121537,"Ho Chi Minh City, Vietnam",Y,4,6,2024-06-14
DN-2023-0532,SEO Specialist,Y,95726,"Tallinn, Estonia",N,9,1,2024-06-15
DN-2023-0533,Product Manager,Y,89259,"Berlin, Germany",N,9,2,2024-06-16
DN-2023-0534,UX Designer,Y,76579,"Ho Chi Minh City, Vietnam",N,9,2,2024-06-17
DN-2023-0535,Data Analyst,Y,83428,"Tallinn, Estonia",N,7,4,2024-06-18
DN-2023-0536,Software Developer,Y,126553,"Tallinn, Estonia",Y,6,2,2024-06-19
DN-2023-0537,Content Creator,N,70124,"Berlin, Germany",N,9,4,2024-06-20
DN-2023-0538,SEO Specialist,Y,80110,"Medellin, Colombia",Y,8,3,2024-06-21
DN-2023-0539,SEO Specialist,Y,65905,"Tallinn, Estonia",N,4,3,2024-06-22
DN-2023-0540,Data Scientist,Y,100622,"Bangkok, Thailand",Y,4,6,2024-06-23
DN-2023-0541,DevOps Engineer,Y,81092,"Lisbon, Portugal",Y,8,6,2024-06-24
DN-2023-0542,Data Analyst,N,98914,"Barcelona, Spain",Y,9,1,2024-06-25
DN-2023-0543,Graphic Designer,Y,36971,"Berlin, Germany",N,5,2,2024-06-26
DN-2023-0544,SEO Specialist,Y,67311,"Dubai, UAE",N,8,6,2024-06-27
DN-2023-0545,Content Creator,Y,74997,"Tallinn, Estonia",Y,8,1,2024-06-28
DN-2023-0546,Software Developer,N,96121,"Mexico City, Mexico",Y,6,5,2024-06-29
DN-2023-0547,SEO Specialist,Y,63673,"Bangkok, Thailand",N,8,6,2024-06-30
DN-2023-0548,Software Developer,Y,74606,"Dubai, UAE",Y,5,1,2024-07-01
DN-2023-0549,Product Manager,N,120848,"Ho Chi Minh City, Vietnam",N,9,4,2024-07-02
DN-2023-0550,Product Manager,Y,60255,"Barcelona, Spain",N,7,4,2024-07-03
DN-2023-0551,DevOps Engineer,N,73799,"Bali, Indonesia",Y,8,1,2024-07-04
DN-2023-0552,UX Designer,N,67548,"Tallinn, Estonia",Y,8,3,2024-07-05
DN-2023-0553,Graphic Designer,Y,63191,"Bali, Indonesia",Y,6,5,2024-07-06
DN-2023-0554,Data Scientist,Y,62804,"Barcelona, Spain",Y,7,1,2024-07-07
DN-2023-0555,DevOps Engineer,Y,117683,"Bangkok, Thailand",Y,6,6,2024-07-08
DN-2023-0556,Digital Marketer,Y,60899,"Bangkok, Thailand",Y,6,3,2024-07-09
DN-2023-0557,Data Scientist,N,111523,"Barcelona, Spain",Y,10,1,2024-07-10
DN-2023-0558,Data Analyst,Y,61577,"Bangkok, Thailand",N,10,2,2024-07-11
DN-2023-0559,Content Creator,Y,56657,"Tallinn, Estonia",N,3,6,2024-07-12
DN-2023-0560,Digital Marketer,N,52726,"Barcelona, Spain",Y,9,6,2024-07-13
DN-2023-0561,Digital Marketer,Y,99026,"Berlin, Germany",Y,9,4,2024-07-14
DN-2023-0562,DevOps Engineer,Y,72195,"Mexico City, Mexico",Y,7,2,2024-07-15
DN-2023-0563,UX Designer,Y,58089,"Ho Chi Minh City, Vietnam",Y,4,2,2024-07-16
DN-2023-0564,DevOps Engineer,Y,137787,"Lisbon, Portugal",N,3,6,2024-07-17
DN-2023-0565,Data Analyst,N,100195,"Medellin, Colombia",Y,8,5,2024-07-18
DN-2023-0566,SEO Specialist,Y,89323,"Mexico City, Mexico",N,9,3,2024-07-19
DN-2023-0567,SEO Specialist,Y,88286,"Lisbon, Portugal",Y,8,4,2024-07-20
DN-2023-0568,UX Designer,Y,63855,"Medellin, Colombia",N,5,2,2024-07-21
DN-2023-0569,Data Analyst,Y,53324,"Bali, Indonesia",Y,10,4,2024-07-22
DN-2023-0570,UX Designer,Y,66621,"Mexico City, Mexico",N,7,6,2024-07-23
DN-2023-0571,Software Developer,Y,54393,"Dubai, UAE",N,7,3,2024-07-24
DN-2023-0572,SEO Specialist,Y,55474,"Mexico City, Mexico",N,7,1,2024-07-25
DN-2023-0573,Digital Marketer,N,48336,"Bangkok, Thailand",N,9,2,2024-07-26
DN-2023-0574,Graphic Designer,Y,65173,"Tallinn, Estonia",Y,4,3,2024-07-27
DN-2023-0575,Content Creator,Y,80257,"Tallinn, Estonia",N,7,4,2024-07-28
DN-2023-0576,Data Analyst,Y,90251,"Lisbon, Portugal",Y,9,6,2024-07-29
DN-2023-0577,Data Scientist,N,102807,"Bangkok, Thailand",Y,8,3,2024-07-30
DN-2023-0578,UX Designer,N,87107,"Bali, Indonesia",Y,10,1,2024-07-31
DN-2023-0579,Content Creator,Y,21600,"Tallinn, Estonia",N,8,3,2024-08-01
DN-2023-0580,Data Scientist,N,85828,"Ho Chi Minh City, Vietnam",N,8,6,2024-08-02
DN-2023-0581,Content Creator,Y,37056,"Bali, Indonesia",N,10,4,2024-08-03
DN-2023-0582,Graphic Designer,Y,59536,"Bangkok, Thailand",N,8,2,2024-08-04
DN-2023-0583,Data Scientist,Y,88863,"Bangkok, Thailand",Y,10,2,2024-08-05
DN-2023-0584,DevOps Engineer,Y,67623,"Lisbon, Portugal",N,6,5,2024-08-06
DN-2023-0585,Product Manager,N,98686,"Berlin, Germany",N,9,4,2024-08-07
DN-2023-0586,DevOps Engineer,Y,97494,"Tallinn, Estonia",Y,9,5,2024-08-08
DN-2023-0587,SEO Specialist,Y,109269,"Bangkok, Thailand",Y,7,5,2024-08-09
DN-2023-0588,Product Manager,N,112474,"Bangkok, Thailand",N,8,6,2024-08-10
DN-2023-0589,DevOps Engineer,Y,91087,"Ho Chi Minh City, Vietnam",N,4,6,2024-08-11
